SentenceID,Category_UZ,Category_EN,Word,Segmented,Stem,Lemma,Feautures
829,Qonunchilik,Law,qilindi,qil/indi,qil,qil,"[{'word': 'qilindi', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '529', 'affix': '(i)ndi', 'affixed': 'indi', 'tense': 'Past', 'impulsion': 'Message'}]"
830,Qonunchilik,Law,hujjat,hujjat/,hujjat,hujjat,"[{'word': 'hujjat', 'stem': 'hujjat', 'lemma': 'hujjat', 'pos': 'Undefined'}]"
830,Qonunchilik,Law,oï¿½ï¿,oï¿½ï¿½,oï¿½,oï¿½,"[{'word': 'oï¿½ï¿½ï¿½zada', 'stem': 'oï¿½ï¿½ï¿½za', 'lemma': 'oï¿½ï¿½ï¿½za', 'pos': 'VERB', 'id': '7', 'affix':"
830,Qonunchilik,Law,e,e/,e,e,"[{'word': 'e', 'stem': 'e', 'lemma': 'e', 'pos': 'Undefined'}]"
830,Qonunchilik,Law,lon,lon/,lon,lon,"[{'word': 'lon', 'stem': 'lon', 'lemma': 'lon', 'pos': 'Undefined'}]"
830,Qonunchilik,Law,qilingan,qil/ingan,qil,qil,"[{'word': 'qilingan', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '530', 'affix': '(i)ngan', 'affixed': 'ingan'}]"
831,Qonunchilik,Law,hujjat,hujjat/,hujjat,hujjat,"[{'word': 'hujjat', 'stem': 'hujjat', 'lemma': 'hujjat', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,bilan,bilan/,bilan,bilan,"[{'word': 'bilan', 'stem': 'bilan', 'lemma': 'bilan', 'pos': 'ADP'}]"
831,Qonunchilik,Law,belgilanishicha,belgilan/ishicha,belgilan,belgilan,"[{'word': 'belgilanishicha', 'stem': 'belgilan', 'lemma': 'belgilan', 'pos': 'VERB', 'id': '685', 'affix': '(i)shicha', 'affixed': 'ishicha'}]"
831,Qonunchilik,Law,yil,yil/,yil,yil,"[{'word': 'yil', 'stem': 'yil', 'lemma': 'yil', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,iyuldan,iyul/dan,iyul,iyul,"[{'word': 'iyuldan', 'stem': 'iyul', 'lemma': 'iyul', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
831,Qonunchilik,Law,boshlab,bosh/lab,bosh,bosh,"[{'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'ADV', 'id': '1643', 'affix': 'lab', 'affixed': 'lab'}, {'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'NUM', 'id': '393', 'affix': 'lab', 'affixed': 'lab'}]"
831,Qonunchilik,Law,yil,yil/,yil,yil,"[{'word': 'yil', 'stem': 'yil', 'lemma': 'yil', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,iyulga,iyul/ga,iyul,iyul,"[{'word': 'iyulga', 'stem': 'iyul', 'lemma': 'iyul', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
831,Qonunchilik,Law,qadar,qadar/,qadar,qadar,"[{'word': 'qadar', 'stem': 'qadar', 'lemma': 'qadar', 'pos': 'ADP'}]"
831,Qonunchilik,Law,yildan,yil/dan,yil,yil,"[{'word': 'yildan', 'stem': 'yil', 'lemma': 'yil', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
831,Qonunchilik,Law,boshlab,bosh/lab,bosh,bosh,"[{'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'ADV', 'id': '1643', 'affix': 'lab', 'affixed': 'lab'}, {'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'NUM', 'id': '393', 'affix': 'lab', 'affixed': 'lab'}]"
831,Qonunchilik,Law,tegishli,tegish/li,tegish,tegish,"[{'word': 'tegishli', 'stem': 'tegish', 'lemma': 'tegish', 'pos': 'NOUN', 'id': '711', 'affix': 'li', 'affixed': 'li'}]"
831,Qonunchilik,Law,davlat,davlat/,davlat,davlat,"[{'word': 'davlat', 'stem': 'davlat', 'lemma': 'davlat', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,organlari,or/ganlari,or,or,"[{'word': 'organlari', 'stem': 'or', 'lemma': 'or', 'pos': 'VERB', 'id': '275', 'affix': 'Ganlari', 'affixed': 'ganlari', 'plural': True}]"
831,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
831,Qonunchilik,Law,tashkilotlari,tashkilot/lari,tashkilot,tashkilot,"[{'word': 'tashkilotlari', 'stem': 'tashkilot', 'lemma': 'tashkilot', 'pos': 'NOUN', 'id': '14', 'affix': 'lari', 'affixed': 'lari', 'possession': '3', 'plural': True}]"
831,Qonunchilik,Law,hamda,hamda/,hamda,hamda,"[{'word': 'hamda', 'stem': 'hamda', 'lemma': 'hamda', 'pos': 'CNJ'}]"
831,Qonunchilik,Law,boshqa,boshqa/,boshqa,boshqa,"[{'word': 'boshqa', 'stem': 'boshqa', 'lemma': 'boshqa', 'pos': 'ADJ'}]"
831,Qonunchilik,Law,muassasalarga,muassasa/larga,muassasa,muassasa,"[{'word': 'muassasalarga', 'stem': 'muassasa', 'lemma': 'muassasa', 'pos': 'NOUN', 'id': '13', 'affix': 'larga', 'affixed': 'larga', 'cases': 'Dative', 'plural': True}]"
831,Qonunchilik,Law,davriy,davriy/,davriy,davriy,"[{'word': 'davriy', 'stem': 'davriy', 'lemma': 'davriy', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,bosma,bos/ma,bos,bos,"[{'word': 'bosma', 'stem': 'bos', 'lemma': 'bos', 'pos': 'VERB', 'id': '138', 'affix': 'ma', 'affixed': 'ma', 'impulsion': 'Imperative', 'negative': True}]"
831,Qonunchilik,Law,nashrlar,nashrlar/,nashrlar,nashrlar,"[{'word': 'nashrlar', 'stem': 'nashrlar', 'lemma': 'nashrlar', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
831,Qonunchilik,Law,kitob,kitob/,kitob,kitob,"[{'word': 'kitob', 'stem': 'kitob', 'lemma': 'kitob', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,mahsulotlarining,mahsulot/larining,mahsulot,mahsulot,"[{'word': 'mahsulotlarining', 'stem': 'mahsulot', 'lemma': 'mahsulot', 'pos': 'NOUN', 'id': '159', 'affix': 'larining', 'affixed': 'larining', 'cases': 'Genitive', 'plural': True}]"
831,Qonunchilik,Law,majburiy,majburiy/,majburiy,majburiy,"[{'word': 'majburiy', 'stem': 'majburiy', 'lemma': 'majburiy', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,bepul,bepu/l,bepu,bepu,"[{'word': 'bepul', 'stem': 'bepu', 'lemma': 'bepu', 'pos': 'VERB', 'id': '710', 'affix': '(i)l', 'affixed': 'l', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite'}]"
831,Qonunchilik,Law,yuborish,yubor/ish,yubor,yubor,"[{'word': 'yuborish', 'stem': 'yubor', 'lemma': 'yubor', 'pos': 'ADJ', 'id': '1755', 'affix': '(i)sh', 'affixed': 'ish'}, {'word': 'yuborish', 'stem': 'yubor', 'lemma': 'yubor', 'pos': 'VERB', 'id': '478', 'affix': '(i)sh', 'affixed': 'ish'}]"
831,Qonunchilik,Law,amaliyoti,amaliyot/i,amaliyot,amaliyot,"[{'word': 'amaliyoti', 'stem': 'amaliyot', 'lemma': 'amaliyot', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
831,Qonunchilik,Law,bekor,bekor/,bekor,bekor,"[{'word': 'bekor', 'stem': 'bekor', 'lemma': 'bekor', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,qilinadi,qil/inadi,qil,qil,"[{'word': 'qilinadi', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '1566', 'affix': '(i)nadi', 'affixed': 'inadi', 'tense': 'Future', 'verb_func': 'Infinitive', 'impulsion': 'Message'}]"
831,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
831,Qonunchilik,Law,ular,u/lar,u,u,"[{'word': 'ular', 'stem': 'u', 'lemma': 'u', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
831,Qonunchilik,Law,tomonidan,tomon/idan,tomon,tomon,"[{'word': 'tomonidan', 'stem': 'tomon', 'lemma': 'tomon', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'idan', 'possession': '3', 'cases': 'Ablative'}]"
831,Qonunchilik,Law,bosma,bos/ma,bos,bos,"[{'word': 'bosma', 'stem': 'bos', 'lemma': 'bos', 'pos': 'VERB', 'id': '138', 'affix': 'ma', 'affixed': 'ma', 'impulsion': 'Imperative', 'negative': True}]"
831,Qonunchilik,Law,mahsulotlarni,mahsulot/larni,mahsulot,mahsulot,"[{'word': 'mahsulotlarni', 'stem': 'mahsulot', 'lemma': 'mahsulot', 'pos': 'NOUN', 'id': '20', 'affix': 'larni', 'affixed': 'larni', 'cases': 'Accusative', 'plural': True}]"
831,Qonunchilik,Law,qilib,qil/ib,qil,qil,"[{'word': 'qilib', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
831,Qonunchilik,Law,olish,ol/ish,ol,ol,"[{'word': 'olish', 'stem': 'ol', 'lemma': 'ol', 'pos': 'ADJ', 'id': '1755', 'affix': '(i)sh', 'affixed': 'ish'}, {'word': 'olish', 'stem': 'ol', 'lemma': 'ol', 'pos': 'VERB', 'id': '478', 'affix': '(i)sh', 'affixed': 'ish'}]"
831,Qonunchilik,Law,tartibi,tartib/i,tartib,tartib,"[{'word': 'tartibi', 'stem': 'tartib', 'lemma': 'tartib', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
831,Qonunchilik,Law,joriy,joriy/,joriy,joriy,"[{'word': 'joriy', 'stem': 'joriy', 'lemma': 'joriy', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,qilinadi,qil/inadi,qil,qil,"[{'word': 'qilinadi', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '1566', 'affix': '(i)nadi', 'affixed': 'inadi', 'tense': 'Future', 'verb_func': 'Infinitive', 'impulsion': 'Message'}]"
831,Qonunchilik,Law,alisher,alisher/,alisher,alisher,"[{'word': 'alisher', 'stem': 'alisher', 'lemma': 'alisher', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,navoiy,navoiy/,navoiy,navoiy,"[{'word': 'navoiy', 'stem': 'navoiy', 'lemma': 'navoiy', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,nomidagi,nom/idagi,nom,nom,"[{'word': 'nomidagi', 'stem': 'nom', 'lemma': 'nom', 'pos': 'NOUN', 'id': '684', 'affix': '(S)idagi', 'affixed': 'idagi', 'possession': '3'}]"
831,Qonunchilik,Law,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½zb,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½z,"[{'word': 'oï¿½ï¿½ï¿½zbekiston', 'stem': 'oï¿½ï¿½ï¿½zbekiston', 'lemma': 'oï¿½ï¿½ï¿½zbekisto"
831,Qonunchilik,Law,milliy,milliy/,milliy,milliy,"[{'word': 'milliy', 'stem': 'milliy', 'lemma': 'milliy', 'pos': 'Undefined'}]"
831,Qonunchilik,Law,bundan,bun/dan,bun,bun,"[{'word': 'bundan', 'stem': 'bun', 'lemma': 'bun', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
831,Qonunchilik,Law,mustasno,mustasno/,mustasno,mustasno,"[{'word': 'mustasno', 'stem': 'mustasno', 'lemma': 'mustasno', 'pos': 'Undefined'}]"
832,Qonunchilik,Law,bunda,bun/da,bun,bun,"[{'word': 'bunda', 'stem': 'bun', 'lemma': 'bun', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
832,Qonunchilik,Law,tegishli,tegish/li,tegish,tegish,"[{'word': 'tegishli', 'stem': 'tegish', 'lemma': 'tegish', 'pos': 'NOUN', 'id': '711', 'affix': 'li', 'affixed': 'li'}]"
832,Qonunchilik,Law,davlat,davlat/,davlat,davlat,"[{'word': 'davlat', 'stem': 'davlat', 'lemma': 'davlat', 'pos': 'Undefined'}]"
832,Qonunchilik,Law,organlari,or/ganlari,or,or,"[{'word': 'organlari', 'stem': 'or', 'lemma': 'or', 'pos': 'VERB', 'id': '275', 'affix': 'Ganlari', 'affixed': 'ganlari', 'plural': True}]"
832,Qonunchilik,Law,tomonidan,tomon/idan,tomon,tomon,"[{'word': 'tomonidan', 'stem': 'tomon', 'lemma': 'tomon', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'idan', 'possession': '3', 'cases': 'Ablative'}]"
832,Qonunchilik,Law,qilib,qil/ib,qil,qil,"[{'word': 'qilib', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
832,Qonunchilik,Law,olish,ol/ish,ol,ol,"[{'word': 'olish', 'stem': 'ol', 'lemma': 'ol', 'pos': 'ADJ', 'id': '1755', 'affix': '(i)sh', 'affixed': 'ish'}, {'word': 'olish', 'stem': 'ol', 'lemma': 'ol', 'pos': 'VERB', 'id': '478', 'affix': '(i)sh', 'affixed': 'ish'}]"
832,Qonunchilik,Law,uchun,uchun/,uchun,uchun,"[{'word': 'uchun', 'stem': 'uchun', 'lemma': 'uchun', 'pos': 'ADP'}]"
832,Qonunchilik,Law,davlat,davlat/,davlat,davlat,"[{'word': 'davlat', 'stem': 'davlat', 'lemma': 'davlat', 'pos': 'Undefined'}]"
832,Qonunchilik,Law,byudjetidan,byudjet/idan,byudjet,byudjet,"[{'word': 'byudjetidan', 'stem': 'byudjet', 'lemma': 'byudjet', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'idan', 'possession': '3', 'cases': 'Ablative'}]"
832,Qonunchilik,Law,mablag,mablag/,mablag,mablag,"[{'word': 'mablag', 'stem': 'mablag', 'lemma': 'mablag', 'pos': 'Undefined'}]"
832,Qonunchilik,Law,ajratiladi,ajra/tiladi,ajra,ajra,"[{'word': 'ajratiladi', 'stem': 'ajra', 'lemma': 'ajra', 'pos': 'VERB', 'id': '1397', 'affix': '(i)tiladi', 'affixed': 'tiladi', 'impulsion': 'Message'}]"
833,Qonunchilik,Law,yil,yil/,yil,yil,"[{'word': 'yil', 'stem': 'yil', 'lemma': 'yil', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,oktyabrdan,oktyabr/dan,oktyabr,oktyabr,"[{'word': 'oktyabrdan', 'stem': 'oktyabr', 'lemma': 'oktyabr', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
833,Qonunchilik,Law,boshlab,bosh/lab,bosh,bosh,"[{'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'ADV', 'id': '1643', 'affix': 'lab', 'affixed': 'lab'}, {'word': 'boshlab', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'NUM', 'id': '393', 'affix': 'lab', 'affixed': 'lab'}]"
833,Qonunchilik,Law,bolalar,bola/lar,bola,bola,"[{'word': 'bolalar', 'stem': 'bola', 'lemma': 'bola', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
833,Qonunchilik,Law,uchun,uchun/,uchun,uchun,"[{'word': 'uchun', 'stem': 'uchun', 'lemma': 'uchun', 'pos': 'ADP'}]"
833,Qonunchilik,Law,moï¿½ï¿½ï¿½lj,moï¿½ï¿½ï¿½lja,moï¿½ï¿½ï,moï¿½ï¿½ï,"[{'word': 'moï¿½ï¿½ï¿½ljallangan', 'stem': 'moï¿½ï¿½ï¿½ljalla', 'lemma': 'moï¿½ï¿½ï¿½ljalla', 'pos': 'VERB', 'id': '530', 'affix': '(i)ng"
833,Qonunchilik,Law,tele,tele/,tele,tele,"[{'word': 'tele', 'stem': 'tele', 'lemma': 'tele', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
833,Qonunchilik,Law,radiomahsulotlarni,radiomahsulot/larni,radiomahsulot,radiomahsulot,"[{'word': 'radiomahsulotlarni', 'stem': 'radiomahsulot', 'lemma': 'radiomahsulot', 'pos': 'NOUN', 'id': '20', 'affix': 'larni', 'affixed': 'larni', 'cases': 'Accusative', 'plural': True}]"
833,Qonunchilik,Law,ishlab,ish/lab,ish,ish,"[{'word': 'ishlab', 'stem': 'ish', 'lemma': 'ish', 'pos': 'ADV', 'id': '1643', 'affix': 'lab', 'affixed': 'lab'}, {'word': 'ishlab', 'stem': 'ish', 'lemma': 'ish', 'pos': 'NUM', 'id': '393', 'affix': 'lab', 'affixed': 'lab'}]"
833,Qonunchilik,Law,chiqarish,chiq/arish,chiq,chiq,"[{'word': 'chiqarish', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '1691', 'affix': 'Arish', 'affixed': 'arish', 'verb_voice1': 'Causative'}]"
833,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
833,Qonunchilik,Law,efirga,efir/ga,efir,efir,"[{'word': 'efirga', 'stem': 'efir', 'lemma': 'efir', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
833,Qonunchilik,Law,uzatish,uza/tish,uza,uza,"[{'word': 'uzatish', 'stem': 'uza', 'lemma': 'uza', 'pos': 'VERB', 'id': '1565', 'affix': '(i)tish', 'affixed': 'tish'}]"
833,Qonunchilik,Law,boï¿½ï¿½,boï¿½ï¿½ï,boï¿½ï¿½,boï¿½ï¿½,"[{'word': 'boï¿½ï¿½ï¿½yicha', 'stem': 'boï¿½ï¿½ï¿½yicha', 'lemma': 'boï¿½ï¿½ï"
833,Qonunchilik,Law,har,har/,har,har,"[{'word': 'har', 'stem': 'har', 'lemma': 'har', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,yili,yil/i,yil,yil,"[{'word': 'yili', 'stem': 'yil', 'lemma': 'yil', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
833,Qonunchilik,Law,eng,eng/,eng,eng,"[{'word': 'eng', 'stem': 'eng', 'lemma': 'eng', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,ta,ta/,ta,ta,"[{'word': 'ta', 'stem': 'ta', 'lemma': 'ta', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,loyiha,loyiha/,loyiha,loyiha,"[{'word': 'loyiha', 'stem': 'loyiha', 'lemma': 'loyiha', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,uchun,uchun/,uchun,uchun,"[{'word': 'uchun', 'stem': 'uchun', 'lemma': 'uchun', 'pos': 'ADP'}]"
833,Qonunchilik,Law,haarigacha,haar/igacha,haar,haar,"[{'word': 'haarigacha', 'stem': 'haar', 'lemma': 'haar', 'pos': 'NOUN', 'id': '9', 'affix': 'igacha', 'affixed': 'igacha'}]"
833,Qonunchilik,Law,miqdorda,miqdor/da,miqdor,miqdor,"[{'word': 'miqdorda', 'stem': 'miqdor', 'lemma': 'miqdor', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
833,Qonunchilik,Law,boï¿½ï¿,boï¿½ï¿½,boï¿,boï¿,"[{'word': 'boï¿½ï¿½ï¿½lgan', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '80', 'affix': '"
833,Qonunchilik,Law,tanlov,tanl/ov,tanl,tanl,"[{'word': 'tanlov', 'stem': 'tanl', 'lemma': 'tanl', 'pos': 'NUM', 'id': '394', 'affix': 'ov', 'affixed': 'ov'}]"
833,Qonunchilik,Law,e,e/,e,e,"[{'word': 'e', 'stem': 'e', 'lemma': 'e', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,lon,lon/,lon,lon,"[{'word': 'lon', 'stem': 'lon', 'lemma': 'lon', 'pos': 'Undefined'}]"
833,Qonunchilik,Law,qilinadi,qil/inadi,qil,qil,"[{'word': 'qilinadi', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '1566', 'affix': '(i)nadi', 'affixed': 'inadi', 'tense': 'Future', 'verb_func': 'Infinitive', 'impulsion': 'Message'}]"
834,Qonunchilik,Law,bu,bu/,bu,bu,"[{'word': 'bu', 'stem': 'bu', 'lemma': 'bu', 'pos': 'Undefined'}]"
834,Qonunchilik,Law,boradagi,bora/dagi,bora,bora,"[{'word': 'boradagi', 'stem': 'bora', 'lemma': 'bora', 'pos': 'VERB', 'id': '165', 'affix': 'dagi', 'affixed': 'dagi'}]"
834,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
834,Qonunchilik,Law,ommaviy,ommaviy/,ommaviy,ommaviy,"[{'word': 'ommaviy', 'stem': 'ommaviy', 'lemma': 'ommaviy', 'pos': 'Undefined'}]"
834,Qonunchilik,Law,kommunikatsiyalar,kommunikatsiya/lar,kommunikatsiya,kommunikatsiya,"[{'word': 'kommunikatsiyalar', 'stem': 'kommunikatsiya', 'lemma': 'kommunikatsiya', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
834,Qonunchilik,Law,agentligiga,agentlig/iga,agentlig,agentlig,"[{'word': 'agentligiga', 'stem': 'agentlig', 'lemma': 'agentlig', 'pos': 'NOUN', 'id': '169', 'affix': '(S)iga', 'affixed': 'iga', 'possession': '3', 'cases': 'Dative'}]"
834,Qonunchilik,Law,qoï¿½ï¿½ï¿,qoï¿½ï¿½ï¿½,qoï¿½ï¿½ï¿,qoï¿½ï¿½ï¿,"[{'word': 'qoï¿½ï¿½ï¿½shimcha', 'stem': 'qoï¿½ï¿½ï¿½shimcha', 'lemma': 'qoï¿½ï¿½"
834,Qonunchilik,Law,ajratiladigan,ajra/tiladigan,ajra,ajra,"[{'word': 'ajratiladigan', 'stem': 'ajra', 'lemma': 'ajra', 'pos': 'VERB', 'id': '1396', 'affix': '(i)tiladigan', 'affixed': 'tiladigan'}]"
834,Qonunchilik,Law,davlat,davlat/,davlat,davlat,"[{'word': 'davlat', 'stem': 'davlat', 'lemma': 'davlat', 'pos': 'Undefined'}]"
834,Qonunchilik,Law,byudjeti,byudjet/i,byudjet,byudjet,"[{'word': 'byudjeti', 'stem': 'byudjet', 'lemma': 'byudjet', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
834,Qonunchilik,Law,mablagï¿½ï¿,mablagï¿½ï¿½,mablagï,mablagï,"[{'word': 'mablagï¿½ï¿½ï¿½lari', 'stem': 'mablagï¿½ï¿½ï¿½', 'lemma': 'mablagï¿½ï¿½ï¿½', 'pos': 'NOUN', 'id': '14', 'affix': 'lari', 'affixed': 'lari', 'possession"
834,Qonunchilik,Law,hisobidan,hisob/idan,hisob,hisob,"[{'word': 'hisobidan', 'stem': 'hisob', 'lemma': 'hisob', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'idan', 'possession': '3', 'cases': 'Ablative'}]"
834,Qonunchilik,Law,qoplanadi,qopla/nadi,qopla,qopla,"[{'word': 'qoplanadi', 'stem': 'qopla', 'lemma': 'qopla', 'pos': 'VERB', 'id': '1566', 'affix': '(i)nadi', 'affixed': 'nadi', 'tense': 'Future', 'verb_func': 'Infinitive', 'impulsion': 'Message'}]"
835,Qonunchilik,Law,faol,faol/,faol,faol,"[{'word': 'faol', 'stem': 'faol', 'lemma': 'faol', 'pos': 'Undefined'}]"
835,Qonunchilik,Law,jurnalistlarni,jurnalist/larni,jurnalist,jurnalist,"[{'word': 'jurnalistlarni', 'stem': 'jurnalist', 'lemma': 'jurnalist', 'pos': 'NOUN', 'id': '20', 'affix': 'larni', 'affixed': 'larni', 'cases': 'Accusative', 'plural': True}]"
835,Qonunchilik,Law,muntazam,muntaza/m,muntaza,muntaza,"[{'word': 'muntazam', 'stem': 'muntaza', 'lemma': 'muntaza', 'pos': 'NOUN', 'id': '1', 'affix': '(i)m', 'affixed': 'm', 'possession': '1', 'singular': True}]"
835,Qonunchilik,Law,ragï¿½ï¿½ï¿½batl,ragï¿½ï¿½ï¿½batla,ragï¿½ï¿½ï,ragï¿½ï¿½ï,"[{'word': 'ragï¿½ï¿½ï¿½batlantirish', 'stem': 'ragï¿½ï¿½ï¿½batlan', 'lemma': 'ragï¿½ï¿½ï¿½batlan', 'pos': 'VERB', 'id': '1324', 'affix': '(t)Tirish"
835,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
835,Qonunchilik,Law,ular,u/lar,u,u,"[{'word': 'ular', 'stem': 'u', 'lemma': 'u', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
835,Qonunchilik,Law,oï¿½ï¿½ï¿,oï¿½ï¿½ï¿½,oï¿½ï,oï¿½ï,"[{'word': 'oï¿½ï¿½ï¿½rtasida', 'stem': 'oï¿½ï¿½ï¿½rta', 'lemma': 'oï¿½ï¿½ï¿½rta', 'pos': 'NOUN', 'id': '173', 'affix': '(S)ida', 'affixed': 'sida', 'possession': '3"
835,Qonunchilik,Law,ijodiy,ijodiy/,ijodiy,ijodiy,"[{'word': 'ijodiy', 'stem': 'ijodiy', 'lemma': 'ijodiy', 'pos': 'Undefined'}]"
835,Qonunchilik,Law,sogï¿½ï,sogï¿½ï¿,sogï¿½ï,sogï¿½ï,"[{'word': 'sogï¿½ï¿½ï¿½lom', 'stem': 'sogï¿½ï¿½ï¿½lom', 'lemma': 'sogï¿½ï¿½ï¿½lo"
835,Qonunchilik,Law,raqobat,raqobat/,raqobat,raqobat,"[{'word': 'raqobat', 'stem': 'raqobat', 'lemma': 'raqobat', 'pos': 'Undefined'}]"
835,Qonunchilik,Law,muhitini,muhit/ini,muhit,muhit,"[{'word': 'muhitini', 'stem': 'muhit', 'lemma': 'muhit', 'pos': 'NOUN', 'id': '171', 'affix': '(S)ini', 'affixed': 'ini', 'possession': '3', 'cases': 'Accusative'}]"
835,Qonunchilik,Law,rivojlantirish,rivojlan/tirish,rivojlan,rivojlan,"[{'word': 'rivojlantirish', 'stem': 'rivojlan', 'lemma': 'rivojlan', 'pos': 'VERB', 'id': '1324', 'affix': '(t)Tirish', 'affixed': 'tirish'}]"
835,Qonunchilik,Law,maqsadida,maqsad/ida,maqsad,maqsad,"[{'word': 'maqsadida', 'stem': 'maqsad', 'lemma': 'maqsad', 'pos': 'NOUN', 'id': '173', 'affix': '(S)ida', 'affixed': 'ida', 'possession': '3', 'cases': 'Locative'}]"
835,Qonunchilik,Law,har,har/,har,har,"[{'word': 'har', 'stem': 'har', 'lemma': 'har', 'pos': 'Undefined'}]"
835,Qonunchilik,Law,chorakda,chorak/da,chorak,chorak,"[{'word': 'chorakda', 'stem': 'chorak', 'lemma': 'chorak', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
835,Qonunchilik,Law,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
